MID,MutOp,ClassName,Subject,Compilable,GeneratedCode,EquiTceJavac,EquiTceSoot,EquiSuppressed,CM_MID,CoveredCM,KillDetails,KilledCM,TimeoutCM,SuppressionTag,SuppressionRuleGrp,RIP,ASH,EquiManualLabel,EquiManualTags,EquiManualBin,CoverageManual,LiveManual,EquiManualTag,EquiManualTagHR,EquiManualTagBin,EquiToolTag,EquiToolTagHR,EquiToolTagBin
1483,AOR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1483.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1484,ROR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1484.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1485,ROR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1485.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1486,ROR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1486.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1487,ROR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1487.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1490,ROR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1490.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1493,COR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1493.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1496,COR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1496.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1497,COR,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1497.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1504,STD,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,True,True,True,1504.0,True,,False,,USELESS_BREAK,UselessControlFlow,I,A,EQUIV,break,True,6.0,True,break,Useless Break,Useless Control Flow,break,Useless Break,Useless Control Flow
1513,STD,org.apache.commons.csv.CSVPrinter,Csv-16f,True,False,False,False,False,1513.0,True,,False,,,,,,NOT_EQUIV,,False,51.0,True,,,,,,
1554,STD,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1554.0,True,,False,,,,,,NOT_EQUIV,,False,7.0,True,,,,,,
1557,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1557.0,True,,False,,,,,,NOT_EQUIV,,False,7.0,True,,,,,,
1560,STD,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1560.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
1573,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1573.0,True,,False,,,,,,NOT_EQUIV,,False,98.0,True,,,,,,
1586,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1586.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1589,STD,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1589.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1600,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1600.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1608,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1608.0,True,,False,,,,,,NOT_EQUIV,,False,96.0,True,,,,,,
1643,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1643.0,True,,False,,,,,,NOT_EQUIV,,False,14.0,True,,,,,,
1656,EVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1656.0,True,,False,,,,,,NOT_EQUIV,,False,94.0,True,,,,,,
1657,EVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1657.0,True,,False,,,,,,NOT_EQUIV,,False,26.0,True,,,,,,
1663,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1663.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
1693,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1693.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
1694,LVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1694.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1698,LVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1698.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1699,LVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1699.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1709,STD,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1709.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1710,STD,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1710.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
1720,LVR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1720.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1721,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1721.0,True,,False,,,,I,S,EQUIV,"negative-length:string-builder,while-loop-cond-check",True,8.0,True,while-loop-cond-check,While Loop Cond Check,Loop Termination Condition,,,
1735,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1735.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1738,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1738.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1749,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1749.0,True,,False,,,,P,H,EQUIV,micro-optimization,True,8.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
1754,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1754.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
1778,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1778.0,True,,False,,,,,,NOT_EQUIV,,False,27.0,True,,,,,,
1787,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1787.0,True,,False,,,,,,NOT_EQUIV,,False,98.0,True,,,,,,
1794,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1794.0,True,,False,,,,,,NOT_EQUIV,,False,97.0,True,,,,,,
1795,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1795.0,True,,False,,,,,,NOT_EQUIV,,False,97.0,True,,,,,,
1815,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,True,1815.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,98.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
1844,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,True,1844.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,96.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
1928,COR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1928.0,True,,False,,,,,,NOT_EQUIV,,False,7.0,True,,,,,,
1938,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1938.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
1940,ROR,org.apache.commons.csv.Lexer,Csv-16f,True,False,False,False,False,1940.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
1993,LVR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,1993.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
1996,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,1996.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
2006,LVR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2006.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
2011,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2011.0,True,,False,,,,I,S,EQUIV,micro-optimization,True,2.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
2014,EVR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2014.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
2029,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2029.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
2036,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2036.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,1.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
2037,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2037.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2041,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2041.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2059,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2059.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
2077,LVR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2077.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2078,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2078.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2080,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2080.0,True,,False,,,,I,A,EQUIV,restricted-domain,True,1.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
2081,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2081.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2082,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2082.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,1.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
2083,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2083.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2094,STD,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2094.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
2111,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2111.0,True,,False,,,,,,NOT_EQUIV,,False,32.0,True,,,,,,
2116,COR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,True,2116.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,32.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
2125,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2125.0,True,,False,,,,I,H,EQUIV,restricted-domain,True,32.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
2130,COR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,True,2130.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,32.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
2139,ROR,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2139.0,True,,False,,,,,,NOT_EQUIV,,False,32.0,True,,,,,,
2162,STD,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2162.0,True,,False,,,,,,NOT_EQUIV,,False,82.0,True,,,,,,
2163,STD,org.apache.commons.csv.ExtendedBufferedReader,Csv-16f,True,False,False,False,False,2163.0,True,,False,,,,,,NOT_EQUIV,,False,82.0,True,,,,,,
8,COR,com.google.gson.DefaultDateTypeAdapter,Gson-18f,True,False,False,False,False,8.0,True,,False,,,,I,A,EQUIV,xor-equality-check,True,16.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,,,
91,ROR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,91.0,True,,False,,,,I,S,EQUIV,loop-bounds-check,True,467.0,True,loop-bounds-check,Loop Bounds Check,Loop Termination Condition,,,
200,ROR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,200.0,True,,False,,,,,,NOT_EQUIV,,False,311.0,True,,,,,,
216,AOR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,216.0,True,,False,,,,P,H,EQUIV,capacity,True,2.0,True,capacity,Initial Capacity,Standard Library,,,
221,LVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,221.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
223,STD,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,223.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
235,LVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,235.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
265,LVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,265.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
283,ROR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,283.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
301,EVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,301.0,True,,False,,,,,,NOT_EQUIV,,False,54.0,True,,,,,,
321,EVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,321.0,True,,False,,,,,,NOT_EQUIV,,False,39.0,True,,,,,,
337,LVR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,337.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
361,COR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,True,361.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,10.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
425,COR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,425.0,True,,False,,,,,,NOT_EQUIV,,False,11.0,True,,,,,,
461,ROR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,461.0,True,,False,,,,,,NOT_EQUIV,,False,304.0,True,,,,,,
488,ROR,com.google.gson.stream.JsonWriter,Gson-18f,True,False,False,False,False,488.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,20.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
589,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,589.0,True,,False,,,,P,H,EQUIV,class-invariant,True,548.0,True,class-invariant,Class Invariant,Class Invariant,,,
760,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,760.0,True,,False,,,,I,H,EQUIV,"restricted-domain, class-invariant",True,538.0,True,class-invariant,Class Invariant,Class Invariant,,,
783,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,783.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
816,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,816.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,227.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
869,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,869.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
884,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,884.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
905,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,905.0,True,,False,,,,,,NOT_EQUIV,,False,535.0,True,,,,,,
912,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,912.0,True,,False,,,,I,H,EQUIV,restricted-domain,True,362.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
936,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,936.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
961,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,True,961.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,6.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
1006,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1006.0,True,,False,,,,,,NOT_EQUIV,,False,309.0,True,,,,,,
1040,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,True,1040.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,278.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
1063,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1063.0,True,,False,,,,,,NOT_EQUIV,,False,242.0,True,,,,,,
1070,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1070.0,True,,False,,,,,,NOT_EQUIV,,False,267.0,True,,,,,,
1076,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1076.0,True,,False,,,,,,NOT_EQUIV,,False,115.0,True,,,,,,
1130,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1130.0,True,,False,,,,I,S,EQUIV,"xor-equality-check,restricted-domain",True,115.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,,,
1149,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1149.0,True,,False,,,,,,NOT_EQUIV,,False,19.0,True,,,,,,
1150,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1150.0,True,,False,,,,,,NOT_EQUIV,,False,19.0,True,,,,,,
1179,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1179.0,True,,False,,,,,,NOT_EQUIV,,False,252.0,True,,,,,,
1209,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1209.0,True,,False,,,,,,NOT_EQUIV,,False,41.0,True,,,,,,
1234,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1234.0,True,,False,,,,,,NOT_EQUIV,,False,12.0,True,,,,,,
1242,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1242.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
1261,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1261.0,True,,False,,,,,,NOT_EQUIV,,False,18.0,True,,,,,,
1283,EVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,True,True,True,1283.0,True,,False,,IDENT_SAME_VALUE,MutateConstVal,I,A,EQUIV,repl-ff-with-same,True,2.0,True,repl-ff-with-same,Replace Final Field with Same,Replace with Backing Value,repl-var-with-same,Replace Variable with Same,Replace with Backing Value
1298,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,True,1298.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-mutually-exclusive,True,252.0,True,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
1345,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1345.0,True,,False,,,,,,NOT_EQUIV,,False,74.0,True,,,,,,
1380,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1380.0,True,,False,,,,I,A,EQUIV,restricted-domain,True,12.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
1453,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1453.0,True,,False,,,,I,A,EQUIV,boundary-compare,True,147.0,True,boundary-compare,Comparison with Boundary Value,Constant Values,,,
1454,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1454.0,True,,False,,,,I,A,EQUIV,restricted-domain,True,147.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
1543,STD,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1543.0,True,,False,,,,,,NOT_EQUIV,,False,9.0,True,,,,,,
1550,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1550.0,True,,False,,,,I,H,EQUIV,restricted-domain,True,181.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
1576,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1576.0,True,,False,,,,,,NOT_EQUIV,,False,119.0,True,,,,,,
1593,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1593.0,True,,False,,,,,,NOT_EQUIV,,False,307.0,True,,,,,,
1746,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1746.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
1785,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1785.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,4.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
1807,STD,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1807.0,True,,False,,,,,,NOT_EQUIV,,False,36.0,True,,,,,,
1828,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1828.0,True,,False,,,,,,NOT_EQUIV,,False,35.0,True,,,,,,
1857,STD,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1857.0,True,,False,,,,,,NOT_EQUIV,,False,38.0,True,,,,,,
1863,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1863.0,True,,False,,,,,,NOT_EQUIV,,False,15.0,True,,,,,,
1877,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1877.0,True,,False,,,,,,NOT_EQUIV,,False,6.0,True,,,,,,
1891,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1891.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
1895,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1895.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
1913,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1913.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,5.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
1955,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,1955.0,True,,False,,,,I,H,EQUIV,while-loop-cond-check,True,302.0,True,while-loop-cond-check,While Loop Cond Check,Loop Termination Condition,,,
2010,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2010.0,True,,False,,,,P,S,EQUIV,capacity,True,22.0,True,capacity,Initial Capacity,Standard Library,,,
2012,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2012.0,True,,False,,,,P,S,EQUIV,capacity,True,22.0,True,capacity,Initial Capacity,Standard Library,,,
2016,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2016.0,True,,False,,,,P,S,EQUIV,capacity,True,22.0,True,capacity,Initial Capacity,Standard Library,,,
2018,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2018.0,True,,False,,,,P,S,EQUIV,capacity,True,22.0,True,capacity,Initial Capacity,Standard Library,,,
2046,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2046.0,True,,False,,,,P,S,EQUIV,"micro-optimization, capacity",True,2.0,True,capacity,Initial Capacity,Standard Library,,,
2047,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2047.0,True,,False,,,,P,S,EQUIV,capacity,True,2.0,True,capacity,Initial Capacity,Standard Library,,,
2048,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2048.0,True,,False,,,,P,S,EQUIV,capacity,True,2.0,True,capacity,Initial Capacity,Standard Library,,,
2049,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2049.0,True,,False,,,,P,S,EQUIV,capacity,True,2.0,True,capacity,Initial Capacity,Standard Library,,,
2088,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2088.0,True,,False,,,,,,NOT_EQUIV,,False,28.0,True,,,,,,
2092,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2092.0,True,,False,,,,,,NOT_EQUIV,,False,27.0,True,,,,,,
2111,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2111.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
2149,STD,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2149.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
2162,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2162.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
2235,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2235.0,True,,False,,,,,,NOT_EQUIV,,False,16.0,True,,,,,,
2237,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2237.0,True,,False,,,,,,NOT_EQUIV,,False,16.0,True,,,,,,
2251,COR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2251.0,True,,False,,,,,,NOT_EQUIV,,False,16.0,True,,,,,,
2256,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2256.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
2276,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2276.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,8.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
2279,ROR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2279.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
2284,LVR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2284.0,True,,False,,,,,,NOT_EQUIV,,False,9.0,True,,,,,,
2311,AOR,com.google.gson.stream.JsonReader,Gson-18f,True,False,False,False,False,2311.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
